datas,variacao_carteira,variacao_benchmark
2020-01-01,-0.05244330766699471,-0.016350776467333034
2020-02-01,-0.05081084076607828,-0.08429074990550364
2020-03-01,-0.3042189160500128,-0.2996355265681949
2020-04-01,0.1233246542175088,0.10265576419991508
2020-05-01,0.08167603864202996,0.08573806536564763
2020-06-01,0.12302184858061298,0.08765947708678988
2020-07-01,0.062455298333728745,0.08257768614167596
2020-08-01,-0.09021441169810865,-0.03443685443044125
2020-09-01,-0.0735583200441095,-0.048087178764766265
2020-10-01,-0.001970742452320903,-0.006891886178174284
2020-11-01,0.22152232634560895,0.1587774561552869
2020-12-01,0.09630154267894378,0.09558573698081674
