datas,variacao_carteira,variacao_benchmark
2020-01-01,-0.05833758444776582,-0.016350776467333034
2020-02-01,-0.047437970958409056,-0.08429074990550364
2020-03-01,-0.22680163794756894,-0.2996355265681949
2020-04-01,0.0524061271595324,0.10265576419991508
2020-05-01,0.07613279545303012,0.08573806536564763
2020-06-01,0.1237585886673978,0.08765947708678988
2020-07-01,0.07574328834566568,0.08257768614167596
2020-08-01,-0.09878895989932945,-0.03443685443044125
2020-09-01,-0.05408707445834094,-0.048087178764766265
2020-10-01,0.0141930172928691,-0.006891886178174284
2020-11-01,0.20813385096035492,0.1587774561552869
2020-12-01,0.09092522031861329,0.09558573698081674
