datas,variacao_carteira,variacao_benchmark
jan19,0.07287323403241423,0.10817299486841056
fev19,-0.03617023281572952,-0.018594383695261563
mar19,-0.005388756215616734,-0.001768078339471041
abr19,-0.011045734247969423,0.009746077989583223
mai19,0.028783866891142738,0.007172588463654387
jun19,0.02999093095466899,0.0405107382826992
jul19,-0.02699060888448452,0.00830915195151179
ago19,-0.02817040610026427,-0.006717803160510317
set19,0.021415559503836706,0.035715345139568686
out19,0.033955855127539646,0.023628812831161392
nov19,-0.025861311278540244,0.009438449557456095
dez19,0.033053804191810685,0.06835356502780703
